"Indicator type","Indicator","Description"
"URL","https://apple.com.app-find.live",""
"URL","https://apple.com.app-find.live/",""
"URL","https://icloud.com.app-find.live",""
"hostname","apple.com.auth-apps.live",""
"hostname","com.auth-apps.live",""
"hostname","icloud.com.auth-apps.live",""
"URL","http://apple.com.auth-apps.live",""
"URL","http://apple.com.auth-apps.live/",""
"URL","http://apple.com.auth-apps.live/admin/login.php",""
"URL","http://icloud.com.auth-apps.live/",""
"URL","http://icloud.com.auth-apps.live/admin/login.php",""
"URL","https://apple.com.auth-apps.live",""
"hostname","apple.com-iphones.live",""
"URL","http://apple.com-iphones.live",""
"URL","http://apple.com-iphones.live/",""
"URL","http://cpcalendars.com-iphones.live/",""
"URL","https://apple.com-iphones.live",""
"URL","https://apple.com-iphones.live/",""
"URL","https://cpcalendars.com-iphones.live/",""
"hostname","apple.com-isignin.live",""
"hostname","cpcalendars.com-isignin.live",""
"hostname","cpcontacts.com-isignin.live",""
"hostname","icloud.com-isignin.live",""
"URL","http://icloud.com-isignin.live/",""
"hostname","icloud.com-suporte-live.com",""
"URL","http://icloud.com-suporte-live.com/",""
"hostname","www.icloud.com.fmi-app.co",""
"URL","http://fmi-maps.com/verify/",""
"URL","https://www.apple.com.fmi-maps.com/",""
"hostname","cpcalendars.ld-fr.in",""
"hostname","cpcalendars.map-app.live",""
"hostname","cpcontacts.map-app.live",""
"hostname","icloud.com.map-app.live",""
"hostname","www.apple.map-app.live",""
"URL","http://icloud.com.map-app.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A",""
"domain","fmi-app.pw",""
"domain","fmip-app.live",""
"domain","id-fmip.live",""
"domain","map-apps.live",""
"domain","mipanel.live",""
"domain","myvpserver.live",""
"hostname","apple.com.us-apps.live",""
"hostname","com.us-apps.live",""
"hostname","cpcalendars.us-apps.live",""
"hostname","cpcontacts.us-apps.live",""
"hostname","icloud.com.us-apps.live",""
"URL","http://apple.com.us-apps.live",""
"URL","http://apple.com.us-apps.live/",""
"URL","http://icloud.com.us-apps.live/",""
"URL","http://icloud.com.us-apps.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A",""
"URL","https://apple.com.us-apps.live",""
"URL","https://icloud.com.us-apps.live/",""
"hostname","icloud.com.us-ifind.live",""
"URL","http://icloud.com.us-ifind.live",""
"URL","http://icloud.com.us-ifind.live/",""
"URL","https://icloud.com.us-ifind.live",""
"hostname","apple.com.us-info.live",""
"hostname","www.apple.us-info.live",""
"hostname","www.icloud.us-info.live",""
"URL","http://apple.com.us-info.live",""
"URL","http://apple.com.us-info.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A",""
"URL","https://apple.com.us-info.live",""
"URL","https://apple.com.us-info.live/",""
"URL","http://com-iphones.vpshosts.live/",""
"URL","https://com-iphones.vpshosts.live/",""
"hostname","apple.us-id.live",""
"URL","http://icloud.com.us-id.live/",""
"URL","http://icloud.com.us-id.live/admin/",""
"URL","http://icloud.com.us-id.live/admin/login.php,190.14.38.22,ipaypalpay@gmail.com,N/A",""
"URL","http://www.icloud.com.us-id.live/admin/",""
"hostname","dove.amino05.mom",""
"hostname","uakari.amino05.mom",""
"URL","https://dove.amino05.mom/",""
"URL","https://goat.amino05.mom/",""
"URL","https://www.amino05.mom/",""
"domain","pishhes.click",""
"URL","https://www.cpasbien.do/category/logiciels/23",""
"URL","https://www.cpasbien.do/category/logiciels/26",""
"URL","https://www.cpasbien.do/detail/119767/les-intrus-the-strangers-chapter-1-multi-truefrench-ultra-hd-4klight-x265-2024",""
"URL","https://www.cpasbien.do/detail/121787/conclave-french-webrip-2024",""
"URL","https://www.cpasbien.do/detail/122237/venom-the-last-dance-truefrench-webrip-2024",""
"URL","https://www.cpasbien.do/detail/122240/heretic-french-webrip-2024",""
"URL","https://www.cpasbien.do/detail/122352/star-wars-skeleton-crew-s01e03-french-hdtv-2024",""
"URL","https://www.cpasbien.do/detail/122506/un-monde-parfait-a-perfect-world-multi-truefrench-hdlight-1080p-1993",""
"URL","https://www.cpasbien.do/detail/65875/percy-jackson-le-voleur-de-foudre-french-hdlight-1080p-2010",""
"URL","https://www.cpasbien.do/recherche/Espen",""
"URL","https://www.cpasbien.do/recherche/dune-prophecy",""
"URL","https://www.cpasbien.do/recherche/le-agrcon-et-le-heron",""
"URL","https://www.cpasbien.do/recherche/maverick",""
"URL","https://www.cpasbien.do/recherche/mufasa",""
"URL","https://www.cpasbien.do/recherche/prison-break",""
"URL","https://www.cpasbien.do/recherche/ratatouille",""
"URL","https://www.cpasbien.do/recherche/the-founder",""
"URL","https://www.cpasbien.do/recherche/the-strangers",""
"URL","https://www.cpasbien.do/recherche/vaiana",""
"domain","hyperspeed.pro",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/3/167__Tim.jpg",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/3/230__The.jpg",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/3/273_White_White.jpg",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/3/565_IncestChronicles3D_Boys.jpg",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/4/934__3.jpg",""
"URL","http://i1.hyperspeed.pro/images/3dpornpics.pro/8/982__Hootering.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/4/504_Modern_Modern.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/4/967_Bride_Bride.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/5/132_Lucky_.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/5/989_Milftoon_Milftoon.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/113_Side_Other.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/244_The_Class.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/270_Arab_Arab.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/432__story.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/524__.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/786_Sleep_Njee.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/833_Catch_You.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/6/962_Naruto_Naruto.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/7/234_School_.jpg",""
"URL","http://i1.hyperspeed.pro/images/toonsex.pics/7/340_Three_.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/13/709_The_Distance.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/13/751_succubus_and.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/14/149__Cock.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/14/335_4_Mom.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/14/902_part_wild.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/3/237_1_Batman.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/3/836_From_Lessons.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/8/103__Submission.jpg",""
"URL","http://i2.hyperspeed.pro/images/3dpornpics.pro/9/089_of_.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/4/565__Family.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/4/608_Adventure_.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/5/215__Part.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/5/349_Kamehasutra_.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/5/530_1_1.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/5/539_Alchemy_.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/5/752_Spyeon_Spyeon.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/6/732_Seduced_Seduced.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/6/768__Don.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/6/993_part_Met.jpg",""
"URL","http://i2.hyperspeed.pro/images/toonsex.pics/7/236_Hina_Saku.jpg",""
"URL","https://games-money1.org/en/en/en/en/",""
"URL","https://games-money1.org/en/en/en/en/en/en/",""
"URL","https://games-money1.org/en/en/en/en/en/en/en/",""
"URL","https://games-money1.org/en/en/en/en/en/en/en/en/",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/10/191_part_18.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/10/668_English_3.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/13/829_Son_Incest.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/14/084_the_the.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/14/787_Daddy_Sisters.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/14/903_Daughter_.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/3/050__Boys.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/3/202__The.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/3/395_part_.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/3/434_3_Some.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/4/390_Room_Locker.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/4/779_part_Birth.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/8/974__The.jpg",""
"URL","http://i4.hyperspeed.pro/images/3dpornpics.pro/9/061__Shadow.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/4/501_And_Beauty.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/4/762_Housewives_at.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/5/328__.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/5/648_I_More.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/6/913_To_Deans.jpg",""
"URL","http://i4.hyperspeed.pro/images/toonsex.pics/7/515_Bzz_Bzz.jpg",""
"hostname","ip.keyauth.cc",""
"hostname","paddle.keyauth.cc",""
"hostname","status.keyauth.cc",""
"URL","https://keyauth.cc/panel/ExoticSpoofer/390",""
"URL","https://keyauth.cc/panel/HeXcorp_Premium/Internal/",""
"URL","https://keyauth.cc/panel/dearquizshop/AReviveQ/390",""
"URL","https://keyauth.cc/panel/erickbruno4444/390",""
"URL","https://keyauth.cc/panel/filipe241/Fvext/390",""
"URL","https://keyauth.cc/panel/habib9090/390",""
"URL","https://keyauth.cc/panel/keng1234/starhighshop/",""
"URL","https://keyauth.cc/panel/keyauthgs/390",""
"URL","https://keyauth.cc/panel/laflare18/t999w347hfi89348k/",""
"URL","https://keyauth.cc/panel/luckyzz/390",""
"URL","https://keyauth.cc/panel/rrr.ghor00162/390",""
"URL","https://keyauth.cc/panel/smart.club/val_exclusive/",""
"URL","https://keyauth.cc/panel/smart.club/val_exclusive/390",""
"URL","https://keyauth.cc/panel/staky8/spoof/",""
"URL","https://keyauth.cc/panel/staky8/spoof/st",""
"URL","https://keyauth.cc/panel/supremetheking/Hyper/",""
"URL","https://keyauth.cc/panel/supremetheking/Hyper/s",""
"URL","https://keyauth.cc/panel/trojankiddzz/390",""
"URL","https://keyauth.cc/panel/vorteqz9/test/",""
"URL","https://keyauth.cc/panel/vorteqz9/test/ever",""
"hostname","ftp.lyteprimemarketing.com",""
"hostname","mail.lyteprimemarketing.com",""
"URL","http://ftp.lyteprimemarketing.com/",""
"URL","http://i3.hyperspeed.pro/images/3dpornpics.pro/15/463_Icstor_.jpg",""
"URL","http://i3.hyperspeed.pro/images/3dpornpics.pro/3/395_part_.jpg",""
"URL","http://i3.hyperspeed.pro/images/3dpornpics.pro/4/454__Dossier.jpg",""
"URL","http://i3.hyperspeed.pro/images/3dpornpics.pro/9/058_With_Toyed.jpg",""
"URL","http://i3.hyperspeed.pro/images/3dpornpics.pro/9/488_2_.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/4/526_Marge_Marge.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/4/691_the_pool.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/4/949_Pokeporn_2.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/4/960_5_5.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/5/050__.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/5/431_Pokefairies_Pokefairies.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/5/833__.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/6/251__1.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/6/507__Jab.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/6/926_The_.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/6/957__.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/7/018__PBX.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/7/028_s_Gangbang.jpg",""
"URL","http://i3.hyperspeed.pro/images/toonsex.pics/7/643_3_.jpg",""
"URL","https://i3.hyperspeed.pro/images/toonsex.pics/7/567_Milky_Milk.jpg",""
"URL","https://www.whatsnewinswift.com/files/playground-1-0-to-5-10.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-1-1-to-4-0.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-1-1-to-5-7.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-1-2-to-5-0.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-1-2-to-5-6.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-1-2-to-5-9.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-2-0-to-5-6.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-2-2-to-4-0.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-2-2-to-5-9.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-3-1-to-5-4.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-4-0-to-6-0.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-0-to-5-1.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-0-to-5-6.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-2-to-5-10.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-2-to-5-9.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-4-to-5-8.playground.zip",""
"URL","https://www.whatsnewinswift.com/files/playground-5-5-to-6-0.playground.zip",""
"URL","http://www.schoolyardstore.com/northwest-hills-christian-school.html",""
"URL","http://www.apple.com.fmip-app.live/",""
"hostname","apple.com.map-apps.live",""
"hostname","icloud.com.map-apps.live",""
"URL","http://apple.com.map-apps.live/admin/login.php",""
"URL","http://icloud.com.map-apps.live/",""
"URL","http://icloud.com.map-apps.live/admin/login.php",""
"URL","https://icloud.web.support.map-apps.live/account/signin/classicIogin/appIeIdKey/iL4c4f54712b445a721381516bfd052461b0b3ab1bc2b445a72138157ea8c5c82fed623",""
"URL","https://icloud.web.support.map-apps.live/account/signin/classicIogin/appIeIdKey/iL4c4f54712b445a721381516bfd052461b0b3ab1bc2b445a72138157ea8c5c82fed623/",""
"URL","https://icloud.web.support.map-apps.live/account/signin/classicIogin/appIeIdKey/iL4c4f54712b445a721381516bfd052461b0b3ab1bc2b445a72138157ea8c5c82fed623/fmip.php",""
"hostname","furu04-dot-com.pages.dev",""
"URL","http://doctor-epa.pages.dev/",""
"URL","http://dwkdwdmw.pages.dev/",""
"URL","https://assets-7pb.pages.dev/",""
"URL","https://ayokkasihngacak.pages.dev/",""
"URL","https://centernetwork-bussinesspolicy.pages.dev/robots.txt",""
"URL","https://controlpage-panelpay.pages.dev/6548883324",""
"URL","https://dapp-versenode-org.pages.dev/",""
"URL","https://fixit-eur.pages.dev/database/.env",""
"URL","https://kk-myflixer.pages.dev/",""
"URL","https://lunasusilowati62rgi.pages.dev/",""
"URL","https://marrekrite.pages.dev/",""
"URL","https://rtpsaktitigatigasec.pages.dev/",""
"URL","https://sampuamp.pages.dev/",""
"URL","https://silvi-2-pacar.pages.dev/",""
"URL","https://siyamamp.pages.dev/",""
"URL","https://smartfixdappsng.pages.dev/connect/slick-2",""
"URL","https://syncconfig.pages.dev/connect-wallet",""
"URL","https://txverifauato.pages.dev/",""
"URL","https://v5-flixwave.pages.dev/",""
"URL","https://wpm-production-1e427175.pages.dev/",""
"hostname","cn-app.myvpserver.live",""
"hostname","cn-yun.myvpserver.live",""
"hostname","com-findi.myvpserver.live",""
"hostname","com-iforgot.myvpserver.live",""
"hostname","com-isupport.myvpserver.live",""
"hostname","map-fmi.myvpserver.live",""
"URL","https://0d9y.pishhes.click/",""
"URL","https://paddle.keyauth.cc/enterprise/",""
"URL","https://status.keyauth.cc/maintenance/2024-03/2024-05",""
"hostname","srv12.inthehousedating.com",""
"domain","7744jogo.com",""
"domain","epoxyxpert.com",""
"hostname","free.outstandingintricate.top",""
"domain","go-dreams.pl",""
"hostname","javelinx.gameturboz.cloud",""
"domain","knippsr.de",""
"domain","konyaescort.xyz",""
"domain","pkvhoki228.net",""
"domain","realm-holding.fr",""
"domain","rustelenergy.com",""
"domain","saratogaweddingsandevents.com",""
"domain","topazstore-sa.com",""
"domain","vote-venusprotocoi.foundation",""
"domain","vyalinks.io",""
"domain","wegameunited.com",""
"domain","weirdvillage.sbs",""
"hostname","www.weightofchains.ca",""
"domain","zhenihinevesta.com",""
"hostname","apple.com.id-fmip.live",""
"hostname","com.id-fmip.live",""
"hostname","icloud.com.id-fmip.live",""
"URL","http://apple.com.id-fmip.live/",""
"URL","http://icloud.com.id-fmip.live/",""
"URL","http://id-fmip.live/cgi-bin",""
"URL","https://apple.com.id-fmip.live/",""
"URL","https://icloud.com.id-fmip.live/",""
"hostname","20240316-bdi.pages.dev",""
"hostname","cloudflareconnect.pages.dev",""
"hostname","keshiaorlowskyo3jbj.pages.dev",""
"hostname","rothem-counseling.pages.dev",""
"hostname","ssdj.pages.dev",""
"URL","http://cashmore211.pages.dev/",""
"URL","http://eigenlayer-6n7.pages.dev/",""
"URL","http://gmaile.pages.dev/",""
"URL","https://aevoxyz1.pages.dev/",""
"URL","https://cashmore211.pages.dev/",""
"URL","https://decentraldapps.pages.dev/walletpage",""
"URL","https://gmaile.pages.dev/",""
"URL","https://typertiangolo.pages.dev/",""
"domain","inthehousedating.com",""
"domain","outstandingintricate.top",""
"hostname","member.epoxyxpert.com",""
"hostname","shop.epoxyxpert.com",""
"domain","gameturboz.cloud",""
"URL","https://javelinx.gameturboz.cloud/DtyDSKT3YnlpIK_StwWfTve0WCuYoyCWzuKBNFSZA3Ncuf-32x_hIGYnqxNW6Snd0H_7EotITMlsCdCZICXdAA==",""
"hostname","voltef.go-dreams.pl",""
"URL","https://go-dreams.pl/abs/it/1385939-lloret-christian-fapello.html",""
"URL","https://go-dreams.pl/klf/es/70853931-il-lui-casse-le-cul.html",""
"URL","https://go-dreams.pl/sre/cs/8519931-kleine-pralle-titten.html",""
"URL","https://go-dreams.pl/txzb/fr/68790133-camille-vince-banderos.html",""
"URL","https://go-dreams.pl/ylh/ro/32294111-fourtoutici-click-nouvelle-adresse.html",""
"URL","https://vote-venusprotocoi.foundation/390",""
"URL","https://weirdvillage.sbs/portal.html",""
"URL","https://www.weightofchains.ca/390",""
"hostname","www.devel.zhenihinevesta.com",""
"hostname","www.test.zhenihinevesta.com",""
"hostname","www.upd.zhenihinevesta.com",""
"URL","http://find.inthehousedating.com/",""
"URL","http://hotdate.inthehousedating.com/",""
"URL","http://srv12.inthehousedating.com/",""
"URL","http://dfaz.outstandingintricate.top/",""
"URL","http://free.outstandingintricate.top/",""
"URL","https://dfaz.outstandingintricate.top/",""
"hostname","mines.gameturboz.cloud",""
"URL","https://ballandball.gameturboz.cloud/IOCIydyZGu2xmzza1xdmTDaSU3Y42ThNmTiXZ79RdY3p5gmtgs0jgLw8RVC7Kw6hxvDmxxZJOv0ykspk0qhBrA==",""
"URL","https://mines.gameturboz.cloud/nFrO7LFRAXfU6YI8YtzGpCbu5q3t13sv3FduyGQZmPC1W3-BIaCrKCZygMTm5qzlN5c_SSSEHH2B56gCDzAzTA==",""
