Indicator type,Indicator,Description
hostname,wc1.blaze.link,
hostname,wc2.blaze.link,
hostname,wc3.blaze.link,
IPv4,75.2.108.118,
IPv4,91.195.240.13,
URL,https://btc1217.com,
URL,https://btc1219.com,
URL,https://btc8288.com,
URL,https://btc8588.com,
URL,https://btc8887.com,
URL,https://btc8887.com.btc8887.com,
URL,https://btc9989.com,
URL,https://ht.btc1217.com,
URL,https://ht.btc2228.com,
URL,https://ht.btc7778.com,
URL,https://ht.btc8887.com,
URL,https://ht.btcvip3.com,
URL,https://jq.btc8887.com,
URL,https://tu.btc7778.com,
URL,https://usdbtc365.com,
URL,https://usdt20.vip,
URL,https://kswinwin.com,
URL,http://bc.googleusercontent.com,
URL,http://theamericansurveybusiness.com,
URL,http://experience.thewinnersmarket.com,
URL,http://getfreebiestoday.com,
URL,http://initial.opinionsmediagroup.com,
URL,http://mjsupdates.com,
URL,http://sub6.majorverified.com,
URL,http://wemajorsweeps.com,
URL,https://a1-creditcards.com,
URL,https://1-gop.us,
URL,https://2024-win.com,
URL,https://22-rep.com,
URL,https://23-today.com,
URL,https://23-txt.com,
URL,https://allgop.us,
URL,https://api.blaze.link,
URL,https://blue-green.api.blaze.link,
URL,https://blue-green.blaze.link,
URL,https://gop-24.com,
URL,https://gop-us.co,
URL,https://gored22.com,
URL,https://kcctest.blaze.link,
URL,https://monitor.blaze.link,
URL,https://onegop.us,
URL,https://rd4us.com,
URL,https://red23.co,
URL,https://red24.us,
URL,https://rep-23.net,
URL,https://tatest.blaze.link,
URL,https://tppsurveys.com,
URL,https://truegop.us,
URL,https://txt-24.com,
URL,https://us.blaze.link,
URL,https://vote23.us,
URL,https://vote24.us,
URL,https://wc1.blaze.link,
URL,https://wc2.blaze.link,
URL,https://wc3.blaze.link,
URL,http://g1research.com/,
URL,https://trod.top,
URL,https://lineck.xyz,
URL,https://rwuuq.top,
URL,https://trod.top,
URL,https://lineck.xyz,
URL,https://rwuuq.top,
